Codice Punto,strada,km,localita,Data,Totale,Motocicli,Autovetture e monovolumi,Autovetture e monovolumi con rimorchio,Furgoni,Autocarro medio (fino a 8_7 m),Autocarro grande (da 8_7 m),Autocarro con rimorchio,Trattore con semirimorchio,Autobus
141,SS 350,12+400,Folgaria,23/04/2005 0:00:00,3319.00,184.00,2851.00,25.00,98.00,104.00,35.00,3.00,4.00,15.00
141,SS 350,12+400,Folgaria,24/04/2005 0:00:00,2333.00,53.00,2237.00,6.00,30.00,7.00,0.00,0.00,0.00,0.00
141,SS 350,12+400,Folgaria,25/04/2005 0:00:00,2470.00,67.00,2328.00,6.00,46.00,14.00,5.00,0.00,1.00,3.00
141,SS 350,12+400,Folgaria,26/04/2005 0:00:00,3111.00,150.00,2547.00,16.00,186.00,136.00,45.00,5.00,7.00,19.00
141,SS 350,12+400,Folgaria,27/04/2005 0:00:00,2992.00,136.00,2475.00,31.00,179.00,116.00,25.00,9.00,4.00,17.00
141,SS 350,12+400,Folgaria,28/04/2005 0:00:00,2953.00,119.00,2471.00,28.00,148.00,115.00,34.00,7.00,4.00,27.00
141,SS 350,12+400,Folgaria,29/04/2005 0:00:00,3177.00,142.00,2640.00,40.00,194.00,107.00,24.00,5.00,7.00,18.00
141,SS 350,12+400,Folgaria,30/04/2005 0:00:00,3405.00,500.00,2667.00,33.00,106.00,69.00,18.00,1.00,0.00,11.00
141,SS 350,12+400,Folgaria,01/05/2005 0:00:00,4279.00,1208.00,3024.00,11.00,32.00,3.00,0.00,0.00,1.00,0.00
141,SS 350,12+400,Folgaria,02/05/2005 0:00:00,2969.00,136.00,2455.00,47.00,156.00,126.00,19.00,7.00,2.00,21.00
141,SS 350,12+400,Folgaria,03/05/2005 0:00:00,2977.00,126.00,2422.00,38.00,203.00,124.00,28.00,6.00,3.00,27.00
141,SS 350,12+400,Folgaria,04/05/2005 0:00:00,2935.00,148.00,2446.00,26.00,176.00,85.00,24.00,8.00,5.00,17.00
141,SS 350,12+400,Folgaria,05/05/2005 0:00:00,3163.00,154.00,2575.00,32.00,185.00,148.00,31.00,10.00,8.00,20.00
141,SS 350,12+400,Folgaria,06/05/2005 0:00:00,3501.00,328.00,2779.00,28.00,173.00,109.00,46.00,13.00,6.00,19.00
141,SS 350,12+400,Folgaria,07/05/2005 0:00:00,3979.00,653.00,3067.00,42.00,110.00,61.00,24.00,0.00,1.00,21.00
141,SS 350,12+400,Folgaria,08/05/2005 0:00:00,3683.00,647.00,2972.00,11.00,43.00,8.00,0.00,0.00,0.00,2.00
141,SS 350,12+400,Folgaria,09/05/2005 0:00:00,3084.00,72.00,2637.00,30.00,168.00,111.00,30.00,19.00,0.00,17.00
141,SS 350,12+400,Folgaria,10/05/2005 0:00:00,3004.00,70.00,2514.00,31.00,198.00,135.00,22.00,10.00,4.00,20.00
141,SS 350,12+400,Folgaria,11/05/2005 0:00:00,2969.00,99.00,2452.00,30.00,199.00,120.00,27.00,12.00,2.00,28.00
141,SS 350,12+400,Folgaria,12/05/2005 0:00:00,3229.00,122.00,2640.00,40.00,178.00,158.00,48.00,6.00,15.00,22.00
141,SS 350,12+400,Folgaria,13/05/2005 0:00:00,3396.00,145.00,2755.00,21.00,202.00,175.00,53.00,14.00,5.00,26.00
141,SS 350,12+400,Folgaria,14/05/2005 0:00:00,2920.00,194.00,2531.00,16.00,87.00,47.00,25.00,6.00,1.00,13.00
141,SS 350,12+400,Folgaria,15/05/2005 0:00:00,3373.00,794.00,2518.00,5.00,43.00,10.00,3.00,0.00,0.00,0.00
141,SS 350,12+400,Folgaria,16/05/2005 0:00:00,3184.00,178.00,2564.00,26.00,205.00,134.00,49.00,10.00,3.00,15.00
141,SS 350,12+400,Folgaria,17/05/2005 0:00:00,2972.00,160.00,2453.00,17.00,170.00,106.00,37.00,7.00,8.00,14.00
141,SS 350,12+400,Folgaria,18/05/2005 0:00:00,1898.00,53.00,1582.00,13.00,114.00,91.00,19.00,10.00,1.00,15.00
141,SS 350,12+400,Folgaria,18/05/2005 0:00:00,1032.00,29.00,925.00,11.00,29.00,20.00,5.00,2.00,0.00,11.00
141,SS 350,12+400,Folgaria,19/05/2005 0:00:00,3329.00,170.00,2730.00,18.00,202.00,143.00,32.00,7.00,8.00,19.00
141,SS 350,12+400,Folgaria,20/05/2005 0:00:00,3260.00,252.00,2624.00,24.00,191.00,118.00,32.00,7.00,3.00,9.00
141,SS 350,12+400,Folgaria,21/05/2005 0:00:00,3735.00,514.00,3005.00,29.00,100.00,49.00,19.00,6.00,0.00,13.00
141,SS 350,12+400,Folgaria,22/05/2005 0:00:00,3914.00,841.00,2995.00,10.00,54.00,12.00,0.00,0.00,0.00,2.00
141,SS 350,12+400,Folgaria,23/05/2005 0:00:00,3100.00,171.00,2557.00,24.00,187.00,112.00,16.00,12.00,4.00,17.00
141,SS 350,12+400,Folgaria,24/05/2005 0:00:00,3620.00,229.00,2972.00,40.00,199.00,123.00,29.00,3.00,4.00,21.00
141,SS 350,12+400,Folgaria,25/05/2005 0:00:00,3405.00,322.00,2648.00,37.00,218.00,133.00,16.00,6.00,2.00,23.00
141,SS 350,12+400,Folgaria,26/05/2005 0:00:00,3479.00,293.00,2785.00,28.00,209.00,99.00,29.00,11.00,2.00,23.00
141,SS 350,12+400,Folgaria,27/05/2005 0:00:00,3750.00,461.00,2832.00,36.00,227.00,128.00,22.00,9.00,11.00,24.00
141,SS 350,12+400,Folgaria,28/05/2005 0:00:00,4110.00,691.00,3140.00,41.00,138.00,58.00,21.00,3.00,0.00,18.00
141,SS 350,12+400,Folgaria,29/05/2005 0:00:00,4472.00,860.00,3539.00,10.00,48.00,9.00,0.00,0.00,3.00,3.00
141,SS 350,12+400,Folgaria,30/05/2005 0:00:00,3303.00,175.00,2740.00,28.00,188.00,123.00,21.00,11.00,3.00,14.00
141,SS 350,12+400,Folgaria,31/05/2005 0:00:00,3250.00,188.00,2689.00,12.00,176.00,132.00,28.00,5.00,4.00,16.00
141,SS 350,12+400,Folgaria,01/06/2005 0:00:00,3642.00,174.00,3008.00,31.00,199.00,141.00,41.00,19.00,4.00,25.00
141,SS 350,12+400,Folgaria,02/06/2005 0:00:00,4377.00,660.00,3555.00,17.00,84.00,48.00,5.00,0.00,3.00,5.00
141,SS 350,12+400,Folgaria,03/06/2005 0:00:00,4341.00,395.00,3537.00,33.00,195.00,122.00,26.00,14.00,4.00,15.00
141,SS 350,12+400,Folgaria,04/06/2005 0:00:00,4538.00,462.00,3817.00,48.00,107.00,61.00,23.00,4.00,0.00,16.00
141,SS 350,12+400,Folgaria,05/06/2005 0:00:00,4277.00,415.00,3744.00,10.00,97.00,9.00,0.00,0.00,1.00,1.00
141,SS 350,12+400,Folgaria,06/06/2005 0:00:00,3092.00,117.00,2634.00,26.00,149.00,104.00,24.00,9.00,9.00,20.00
141,SS 350,12+400,Folgaria,07/06/2005 0:00:00,3486.00,199.00,2838.00,34.00,196.00,143.00,35.00,16.00,4.00,21.00
141,SS 350,12+400,Folgaria,08/06/2005 0:00:00,3480.00,188.00,2821.00,24.00,214.00,169.00,32.00,12.00,2.00,18.00
141,SS 350,12+400,Folgaria,09/06/2005 0:00:00,3448.00,193.00,2770.00,58.00,183.00,175.00,27.00,15.00,9.00,18.00
141,SS 350,12+400,Folgaria,10/06/2005 0:00:00,3588.00,221.00,2934.00,23.00,202.00,156.00,23.00,11.00,4.00,14.00
141,SS 350,12+400,Folgaria,11/06/2005 0:00:00,3702.00,421.00,3032.00,28.00,121.00,53.00,22.00,3.00,2.00,20.00
141,SS 350,12+400,Folgaria,12/06/2005 0:00:00,3521.00,321.00,3113.00,13.00,64.00,8.00,0.00,0.00,1.00,1.00
141,SS 350,12+400,Folgaria,13/06/2005 0:00:00,3531.00,221.00,2868.00,24.00,190.00,170.00,27.00,11.00,3.00,17.00
141,SS 350,12+400,Folgaria,14/06/2005 0:00:00,3415.00,90.00,2920.00,14.00,206.00,114.00,41.00,10.00,9.00,11.00
141,SS 350,12+400,Folgaria,15/06/2005 0:00:00,3710.00,154.00,3127.00,16.00,218.00,148.00,25.00,4.00,2.00,16.00
141,SS 350,12+400,Folgaria,16/06/2005 0:00:00,4048.00,247.00,3244.00,50.00,241.00,182.00,50.00,7.00,6.00,21.00
141,SS 350,12+400,Folgaria,17/06/2005 0:00:00,4017.00,298.00,3251.00,23.00,235.00,149.00,32.00,3.00,3.00,23.00
141,SS 350,12+400,Folgaria,18/06/2005 0:00:00,4476.00,651.00,3551.00,32.00,127.00,69.00,17.00,1.00,5.00,23.00
141,SS 350,12+400,Folgaria,19/06/2005 0:00:00,5660.00,1007.00,4500.00,24.00,85.00,16.00,4.00,1.00,4.00,19.00
141,SS 350,12+400,Folgaria,20/06/2005 0:00:00,3841.00,282.00,3110.00,31.00,210.00,143.00,33.00,4.00,2.00,26.00
141,SS 350,12+400,Folgaria,21/06/2005 0:00:00,4012.00,332.00,3213.00,47.00,234.00,129.00,30.00,2.00,1.00,24.00
141,SS 350,12+400,Folgaria,22/06/2005 0:00:00,4089.00,320.00,3243.00,27.00,218.00,226.00,24.00,4.00,1.00,26.00
141,SS 350,12+400,Folgaria,23/06/2005 0:00:00,4172.00,308.00,3286.00,41.00,206.00,245.00,47.00,3.00,6.00,30.00
141,SS 350,12+400,Folgaria,24/06/2005 0:00:00,4863.00,299.00,3971.00,22.00,267.00,219.00,50.00,6.00,4.00,25.00
141,SS 350,12+400,Folgaria,25/06/2005 0:00:00,6330.00,693.00,5314.00,36.00,169.00,64.00,12.00,7.00,3.00,32.00
141,SS 350,12+400,Folgaria,26/06/2005 0:00:00,7338.00,1147.00,6037.00,14.00,95.00,22.00,4.00,0.00,2.00,17.00
141,SS 350,12+400,Folgaria,27/06/2005 0:00:00,5023.00,353.00,4210.00,27.00,212.00,160.00,30.00,4.00,11.00,16.00
141,SS 350,12+400,Folgaria,28/06/2005 0:00:00,5004.00,371.00,4102.00,33.00,248.00,162.00,51.00,7.00,8.00,22.00
141,SS 350,12+400,Folgaria,29/06/2005 0:00:00,4891.00,287.00,4149.00,31.00,213.00,156.00,23.00,11.00,4.00,17.00
141,SS 350,12+400,Folgaria,30/06/2005 0:00:00,5116.00,363.00,4258.00,37.00,238.00,161.00,25.00,8.00,8.00,18.00
141,SS 350,12+400,Folgaria,01/07/2005 0:00:00,5474.00,256.00,4781.00,20.00,211.00,143.00,32.00,7.00,5.00,19.00
141,SS 350,12+400,Folgaria,02/07/2005 0:00:00,7140.00,691.00,6167.00,29.00,153.00,57.00,17.00,0.00,0.00,26.00
141,SS 350,12+400,Folgaria,03/07/2005 0:00:00,8179.00,1101.00,6842.00,26.00,127.00,35.00,6.00,2.00,7.00,33.00
141,SS 350,12+400,Folgaria,04/07/2005 0:00:00,5453.00,354.00,4627.00,20.00,212.00,158.00,35.00,9.00,3.00,35.00
141,SS 350,12+400,Folgaria,05/07/2005 0:00:00,5284.00,151.00,4666.00,19.00,235.00,149.00,20.00,12.00,5.00,27.00
141,SS 350,12+400,Folgaria,06/07/2005 0:00:00,5305.00,357.00,4465.00,41.00,203.00,168.00,21.00,7.00,3.00,40.00
141,SS 350,12+400,Folgaria,07/07/2005 0:00:00,5227.00,179.00,4532.00,27.00,245.00,157.00,31.00,9.00,9.00,38.00
141,SS 350,12+400,Folgaria,08/07/2005 0:00:00,5804.00,330.00,4954.00,32.00,225.00,185.00,29.00,9.00,6.00,34.00
141,SS 350,12+400,Folgaria,09/07/2005 0:00:00,6825.00,353.00,6182.00,38.00,126.00,74.00,14.00,2.00,0.00,36.00
141,SS 350,12+400,Folgaria,10/07/2005 0:00:00,7183.00,489.00,6512.00,11.00,116.00,32.00,3.00,2.00,1.00,17.00
141,SS 350,12+400,Folgaria,11/07/2005 0:00:00,3179.00,176.00,2769.00,10.00,94.00,82.00,19.00,1.00,8.00,20.00
141,SS 350,12+400,Folgaria,11/07/2005 0:00:00,2257.00,91.00,1955.00,8.00,91.00,68.00,21.00,6.00,5.00,12.00
141,SS 350,12+400,Folgaria,12/07/2005 0:00:00,5271.00,230.00,4563.00,21.00,210.00,177.00,28.00,4.00,7.00,31.00
141,SS 350,12+400,Folgaria,13/07/2005 0:00:00,5524.00,328.00,4758.00,34.00,193.00,145.00,17.00,4.00,5.00,40.00
141,SS 350,12+400,Folgaria,14/07/2005 0:00:00,5848.00,406.00,4966.00,44.00,214.00,139.00,31.00,9.00,5.00,34.00
141,SS 350,12+400,Folgaria,15/07/2005 0:00:00,6529.00,415.00,5570.00,37.00,254.00,161.00,38.00,5.00,11.00,38.00
141,SS 350,12+400,Folgaria,16/07/2005 0:00:00,8492.00,727.00,7458.00,39.00,164.00,61.00,14.00,0.00,1.00,28.00
141,SS 350,12+400,Folgaria,17/07/2005 0:00:00,9375.00,1087.00,8062.00,29.00,138.00,38.00,3.00,0.00,2.00,16.00
141,SS 350,12+400,Folgaria,18/07/2005 0:00:00,6234.00,329.00,5430.00,25.00,226.00,134.00,38.00,7.00,9.00,36.00
141,SS 350,12+400,Folgaria,19/07/2005 0:00:00,6208.00,321.00,5436.00,20.00,235.00,130.00,26.00,7.00,3.00,30.00
141,SS 350,12+400,Folgaria,20/07/2005 0:00:00,6956.00,437.00,6047.00,28.00,198.00,135.00,46.00,17.00,5.00,43.00
141,SS 350,12+400,Folgaria,21/07/2005 0:00:00,6431.00,338.00,5621.00,33.00,205.00,140.00,40.00,10.00,2.00,42.00
141,SS 350,12+400,Folgaria,22/07/2005 0:00:00,7033.00,348.00,6160.00,30.00,258.00,154.00,36.00,7.00,4.00,36.00
141,SS 350,12+400,Folgaria,23/07/2005 0:00:00,7825.00,612.00,6896.00,36.00,170.00,65.00,20.00,0.00,2.00,24.00
141,SS 350,12+400,Folgaria,24/07/2005 0:00:00,8304.00,887.00,7245.00,21.00,96.00,18.00,9.00,5.00,1.00,22.00
141,SS 350,12+400,Folgaria,25/07/2005 0:00:00,6499.00,304.00,5679.00,35.00,210.00,157.00,47.00,19.00,9.00,39.00
141,SS 350,12+400,Folgaria,26/07/2005 0:00:00,6539.00,344.00,5709.00,45.00,213.00,154.00,25.00,12.00,12.00,25.00
141,SS 350,12+400,Folgaria,27/07/2005 0:00:00,6685.00,396.00,5816.00,36.00,188.00,157.00,36.00,13.00,5.00,38.00
141,SS 350,12+400,Folgaria,28/07/2005 0:00:00,7151.00,437.00,6118.00,44.00,257.00,187.00,40.00,12.00,24.00,32.00
141,SS 350,12+400,Folgaria,29/07/2005 0:00:00,7489.00,506.00,6474.00,41.00,209.00,170.00,39.00,4.00,7.00,39.00
141,SS 350,12+400,Folgaria,30/07/2005 0:00:00,8541.00,937.00,7330.00,26.00,158.00,52.00,14.00,0.00,1.00,23.00
141,SS 350,12+400,Folgaria,31/07/2005 0:00:00,9289.00,1136.00,7976.00,21.00,102.00,26.00,10.00,0.00,3.00,15.00
141,SS 350,12+400,Folgaria,01/08/2005 0:00:00,7127.00,408.00,6263.00,26.00,183.00,147.00,48.00,9.00,5.00,38.00
141,SS 350,12+400,Folgaria,02/08/2005 0:00:00,7083.00,276.00,6269.00,31.00,245.00,152.00,65.00,6.00,5.00,34.00
141,SS 350,12+400,Folgaria,03/08/2005 0:00:00,7078.00,311.00,6299.00,38.00,206.00,153.00,29.00,6.00,3.00,33.00
141,SS 350,12+400,Folgaria,04/08/2005 0:00:00,7447.00,402.00,6558.00,28.00,251.00,123.00,43.00,9.00,3.00,30.00
141,SS 350,12+400,Folgaria,05/08/2005 0:00:00,8055.00,452.00,7162.00,31.00,215.00,119.00,25.00,5.00,11.00,35.00
141,SS 350,12+400,Folgaria,06/08/2005 0:00:00,8837.00,654.00,7892.00,35.00,160.00,64.00,10.00,2.00,2.00,18.00
141,SS 350,12+400,Folgaria,07/08/2005 0:00:00,8299.00,286.00,7849.00,20.00,101.00,18.00,10.00,1.00,0.00,14.00
141,SS 350,12+400,Folgaria,08/08/2005 0:00:00,8250.00,461.00,7340.00,42.00,201.00,125.00,34.00,6.00,3.00,38.00
141,SS 350,12+400,Folgaria,09/08/2005 0:00:00,8010.00,445.00,7178.00,24.00,168.00,134.00,24.00,3.00,1.00,33.00
141,SS 350,12+400,Folgaria,10/08/2005 0:00:00,8198.00,516.00,7333.00,26.00,150.00,109.00,27.00,1.00,2.00,34.00
141,SS 350,12+400,Folgaria,11/08/2005 0:00:00,8341.00,375.00,7552.00,34.00,168.00,140.00,33.00,10.00,1.00,28.00
141,SS 350,12+400,Folgaria,12/08/2005 0:00:00,8419.00,440.00,7639.00,25.00,161.00,101.00,18.00,0.00,2.00,33.00
141,SS 350,12+400,Folgaria,13/08/2005 0:00:00,9030.00,588.00,8239.00,11.00,124.00,44.00,9.00,0.00,0.00,15.00
141,SS 350,12+400,Folgaria,14/08/2005 0:00:00,9263.00,396.00,8606.00,35.00,134.00,40.00,13.00,0.00,0.00,39.00
141,SS 350,12+400,Folgaria,15/08/2005 0:00:00,9298.00,644.00,8477.00,12.00,114.00,21.00,10.00,1.00,0.00,19.00
141,SS 350,12+400,Folgaria,16/08/2005 0:00:00,9214.00,499.00,8379.00,19.00,170.00,95.00,16.00,1.00,3.00,32.00
141,SS 350,12+400,Folgaria,17/08/2005 0:00:00,9009.00,708.00,7979.00,34.00,130.00,98.00,25.00,0.00,0.00,35.00
141,SS 350,12+400,Folgaria,18/08/2005 0:00:00,8911.00,613.00,7948.00,29.00,137.00,109.00,23.00,3.00,6.00,43.00
141,SS 350,12+400,Folgaria,19/08/2005 0:00:00,8773.00,516.00,7915.00,28.00,140.00,114.00,21.00,3.00,1.00,35.00
141,SS 350,12+400,Folgaria,20/08/2005 0:00:00,8179.00,226.00,7774.00,20.00,96.00,27.00,15.00,0.00,1.00,20.00
141,SS 350,12+400,Folgaria,21/08/2005 0:00:00,6711.00,119.00,6482.00,11.00,58.00,10.00,10.00,0.00,1.00,20.00
141,SS 350,12+400,Folgaria,22/08/2005 0:00:00,7121.00,123.00,6669.00,17.00,144.00,97.00,23.00,4.00,3.00,41.00
141,SS 350,12+400,Folgaria,23/08/2005 0:00:00,6915.00,222.00,6355.00,28.00,143.00,98.00,29.00,2.00,5.00,33.00
141,SS 350,12+400,Folgaria,24/08/2005 0:00:00,7396.00,416.00,6564.00,34.00,169.00,115.00,30.00,12.00,7.00,49.00
141,SS 350,12+400,Folgaria,25/08/2005 0:00:00,7387.00,419.00,6534.00,44.00,161.00,145.00,34.00,6.00,8.00,36.00
141,SS 350,12+400,Folgaria,26/08/2005 0:00:00,7263.00,351.00,6494.00,25.00,176.00,140.00,26.00,8.00,7.00,36.00
141,SS 350,12+400,Folgaria,27/08/2005 0:00:00,7641.00,455.00,6947.00,22.00,112.00,48.00,16.00,3.00,2.00,36.00
141,SS 350,12+400,Folgaria,28/08/2005 0:00:00,6801.00,321.00,6288.00,26.00,93.00,37.00,5.00,0.00,3.00,28.00
141,SS 350,12+400,Folgaria,29/08/2005 0:00:00,5846.00,275.00,5085.00,24.00,187.00,156.00,53.00,8.00,13.00,45.00
141,SS 350,12+400,Folgaria,30/08/2005 0:00:00,5813.00,372.00,4960.00,23.00,220.00,134.00,40.00,9.00,10.00,45.00
141,SS 350,12+400,Folgaria,31/08/2005 0:00:00,5675.00,362.00,4797.00,34.00,134.00,241.00,46.00,7.00,5.00,49.00
141,SS 350,12+400,Folgaria,01/09/2005 0:00:00,5328.00,316.00,4460.00,32.00,174.00,242.00,34.00,8.00,8.00,54.00
141,SS 350,12+400,Folgaria,02/09/2005 0:00:00,5173.00,300.00,4424.00,33.00,145.00,171.00,44.00,12.00,6.00,38.00
141,SS 350,12+400,Folgaria,03/09/2005 0:00:00,5533.00,458.00,4860.00,25.00,99.00,37.00,19.00,3.00,0.00,32.00
141,SS 350,12+400,Folgaria,04/09/2005 0:00:00,5805.00,691.00,5021.00,4.00,61.00,6.00,1.00,0.00,0.00,21.00
141,SS 350,12+400,Folgaria,05/09/2005 0:00:00,4120.00,202.00,3525.00,26.00,182.00,103.00,31.00,8.00,13.00,30.00
141,SS 350,12+400,Folgaria,06/09/2005 0:00:00,4349.00,253.00,3700.00,25.00,156.00,131.00,34.00,8.00,11.00,31.00
141,SS 350,12+400,Folgaria,07/09/2005 0:00:00,4449.00,225.00,3789.00,30.00,134.00,187.00,37.00,8.00,4.00,35.00
141,SS 350,12+400,Folgaria,08/09/2005 0:00:00,5081.00,374.00,4260.00,21.00,176.00,165.00,44.00,10.00,9.00,22.00
141,SS 350,12+400,Folgaria,09/09/2005 0:00:00,4105.00,123.00,3601.00,18.00,143.00,144.00,30.00,6.00,12.00,28.00
141,SS 350,12+400,Folgaria,10/09/2005 0:00:00,4990.00,407.00,4353.00,22.00,117.00,39.00,19.00,4.00,4.00,25.00
141,SS 350,12+400,Folgaria,11/09/2005 0:00:00,4686.00,354.00,4181.00,20.00,91.00,22.00,5.00,0.00,2.00,11.00
141,SS 350,12+400,Folgaria,12/09/2005 0:00:00,3892.00,139.00,3269.00,32.00,147.00,226.00,46.00,8.00,6.00,19.00
141,SS 350,12+400,Folgaria,13/09/2005 0:00:00,3997.00,188.00,3340.00,21.00,164.00,216.00,29.00,14.00,2.00,23.00
141,SS 350,12+400,Folgaria,14/09/2005 0:00:00,4058.00,239.00,3342.00,24.00,154.00,219.00,38.00,11.00,6.00,25.00
141,SS 350,12+400,Folgaria,15/09/2005 0:00:00,4267.00,234.00,3534.00,33.00,145.00,221.00,55.00,12.00,4.00,29.00
141,SS 350,12+400,Folgaria,16/09/2005 0:00:00,4240.00,245.00,3624.00,26.00,143.00,126.00,34.00,12.00,8.00,22.00
141,SS 350,12+400,Folgaria,17/09/2005 0:00:00,3872.00,178.00,3400.00,31.00,93.00,96.00,42.00,3.00,4.00,25.00
141,SS 350,12+400,Folgaria,18/09/2005 0:00:00,3109.00,50.00,2992.00,10.00,36.00,9.00,3.00,0.00,0.00,9.00
141,SS 350,12+400,Folgaria,19/09/2005 0:00:00,3598.00,95.00,3145.00,12.00,156.00,115.00,34.00,7.00,9.00,25.00
141,SS 350,12+400,Folgaria,20/09/2005 0:00:00,3629.00,128.00,3121.00,19.00,157.00,110.00,40.00,21.00,11.00,22.00
141,SS 350,12+400,Folgaria,21/09/2005 0:00:00,3681.00,143.00,3163.00,30.00,151.00,127.00,25.00,10.00,3.00,29.00
141,SS 350,12+400,Folgaria,22/09/2005 0:00:00,3709.00,154.00,3112.00,35.00,177.00,153.00,32.00,17.00,7.00,22.00
141,SS 350,12+400,Folgaria,23/09/2005 0:00:00,3804.00,160.00,3245.00,23.00,183.00,126.00,25.00,12.00,11.00,19.00
141,SS 350,12+400,Folgaria,24/09/2005 0:00:00,4362.00,646.00,3516.00,13.00,85.00,55.00,20.00,4.00,4.00,19.00
141,SS 350,12+400,Folgaria,25/09/2005 0:00:00,4249.00,795.00,3378.00,11.00,50.00,12.00,0.00,0.00,1.00,2.00
141,SS 350,12+400,Folgaria,26/09/2005 0:00:00,3470.00,150.00,2884.00,18.00,178.00,162.00,40.00,13.00,6.00,19.00
141,SS 350,12+400,Folgaria,27/09/2005 0:00:00,3365.00,151.00,2769.00,27.00,174.00,169.00,41.00,7.00,11.00,16.00
141,SS 350,12+400,Folgaria,28/09/2005 0:00:00,3578.00,168.00,2941.00,27.00,202.00,178.00,25.00,9.00,9.00,19.00
141,SS 350,12+400,Folgaria,29/09/2005 0:00:00,4247.00,114.00,3665.00,21.00,205.00,161.00,43.00,14.00,6.00,18.00
141,SS 350,12+400,Folgaria,30/09/2005 0:00:00,4674.00,207.00,3939.00,29.00,229.00,194.00,32.00,11.00,11.00,22.00
141,SS 350,12+400,Folgaria,01/10/2005 0:00:00,4382.00,514.00,3613.00,39.00,96.00,88.00,16.00,2.00,3.00,11.00
141,SS 350,12+400,Folgaria,02/10/2005 0:00:00,2673.00,82.00,2526.00,8.00,43.00,10.00,1.00,0.00,1.00,2.00
141,SS 350,12+400,Folgaria,03/10/2005 0:00:00,3540.00,56.00,3142.00,9.00,186.00,89.00,22.00,17.00,3.00,16.00
141,SS 350,12+400,Folgaria,04/10/2005 0:00:00,3623.00,80.00,3138.00,23.00,193.00,130.00,25.00,12.00,8.00,14.00
141,SS 350,12+400,Folgaria,05/10/2005 0:00:00,3085.00,54.00,2598.00,12.00,192.00,172.00,27.00,9.00,8.00,13.00
141,SS 350,12+400,Folgaria,06/10/2005 0:00:00,3150.00,57.00,2685.00,14.00,194.00,121.00,37.00,8.00,11.00,23.00
141,SS 350,12+400,Folgaria,07/10/2005 0:00:00,3242.00,61.00,2785.00,18.00,183.00,126.00,28.00,14.00,4.00,23.00
141,SS 350,12+400,Folgaria,08/10/2005 0:00:00,3040.00,107.00,2740.00,16.00,104.00,42.00,17.00,3.00,1.00,10.00
141,SS 350,12+400,Folgaria,09/10/2005 0:00:00,3295.00,506.00,2741.00,7.00,23.00,14.00,0.00,0.00,0.00,4.00
141,SS 350,12+400,Folgaria,10/10/2005 0:00:00,3873.00,129.00,3297.00,25.00,192.00,176.00,34.00,8.00,2.00,10.00
141,SS 350,12+400,Folgaria,11/10/2005 0:00:00,3465.00,121.00,2906.00,26.00,213.00,145.00,27.00,5.00,8.00,14.00
141,SS 350,12+400,Folgaria,12/10/2005 0:00:00,3325.00,84.00,2854.00,37.00,170.00,115.00,33.00,11.00,11.00,10.00
141,SS 350,12+400,Folgaria,13/10/2005 0:00:00,3276.00,87.00,2752.00,41.00,181.00,159.00,25.00,7.00,8.00,16.00
141,SS 350,12+400,Folgaria,14/10/2005 0:00:00,3318.00,113.00,2812.00,18.00,185.00,138.00,24.00,5.00,9.00,14.00
141,SS 350,12+400,Folgaria,15/10/2005 0:00:00,3684.00,328.00,3105.00,23.00,149.00,45.00,21.00,0.00,2.00,11.00
141,SS 350,12+400,Folgaria,16/10/2005 0:00:00,3695.00,406.00,3185.00,8.00,81.00,12.00,0.00,0.00,0.00,3.00
141,SS 350,12+400,Folgaria,17/10/2005 0:00:00,3024.00,74.00,2528.00,17.00,175.00,163.00,29.00,10.00,7.00,21.00
141,SS 350,12+400,Folgaria,18/10/2005 0:00:00,3089.00,67.00,2632.00,22.00,183.00,124.00,28.00,12.00,2.00,19.00
141,SS 350,12+400,Folgaria,19/10/2005 0:00:00,2918.00,66.00,2467.00,20.00,184.00,134.00,20.00,4.00,6.00,17.00
141,SS 350,12+400,Folgaria,20/10/2005 0:00:00,2935.00,47.00,2500.00,20.00,161.00,144.00,33.00,6.00,9.00,15.00
141,SS 350,12+400,Folgaria,21/10/2005 0:00:00,3185.00,90.00,2706.00,18.00,143.00,160.00,31.00,13.00,6.00,18.00
141,SS 350,12+400,Folgaria,22/10/2005 0:00:00,2952.00,111.00,2636.00,23.00,83.00,63.00,18.00,1.00,1.00,16.00
141,SS 350,12+400,Folgaria,23/10/2005 0:00:00,2326.00,62.00,2226.00,4.00,22.00,11.00,0.00,0.00,0.00,1.00
141,SS 350,12+400,Folgaria,24/10/2005 0:00:00,2988.00,76.00,2507.00,23.00,192.00,124.00,26.00,15.00,7.00,18.00
141,SS 350,12+400,Folgaria,25/10/2005 0:00:00,3053.00,65.00,2536.00,33.00,202.00,140.00,38.00,18.00,3.00,18.00
141,SS 350,12+400,Folgaria,26/10/2005 0:00:00,3206.00,78.00,2716.00,24.00,179.00,150.00,27.00,11.00,5.00,16.00
141,SS 350,12+400,Folgaria,27/10/2005 0:00:00,3251.00,92.00,2671.00,28.00,215.00,163.00,42.00,11.00,8.00,21.00
141,SS 350,12+400,Folgaria,28/10/2005 0:00:00,3468.00,118.00,2929.00,17.00,195.00,149.00,18.00,11.00,10.00,21.00
141,SS 350,12+400,Folgaria,29/10/2005 0:00:00,3884.00,235.00,3382.00,15.00,137.00,78.00,15.00,4.00,2.00,16.00
